loan_id,month_index,reporting_month,current_status,days_past_due,last_updated_at,servicer_name,source_system,conflict_flag
LN0000298,27,2020-08,Default,120,2020-08,ServicerD,SERVICER_FEED,1
LN0000299,3,2021-04,Closed,0,2021-04,ServicerD,SERVICER_FEED,1
LN0000300,6,2020-03,Prepaid,0,2020-03,ServicerC,SERVICER_FEED,1
LN0000301,13,2021-04,Closed,0,2021-04,ServicerC,SERVICER_FEED,1
LN0000302,37,2024-11,60DPD,65,2024-11,ServicerC,SERVICER_FEED,1
LN0000302,9,2022-07,30DPD,35,2022-07,ServicerA,SERVICER_FEED,1
LN0000303,8,2021-05,Closed,0,2021-05,ServicerD,SERVICER_FEED,1
LN0000304,9,2022-04,30DPD,35,2022-04,ServicerD,SERVICER_FEED,1
LN0000305,7,2019-03,60DPD,65,2019-03,ServicerB,SERVICER_FEED,1
LN0000306,2,2018-03,Prepaid,0,2018-03,ServicerD,SERVICER_FEED,1
LN0000307,28,2021-08,Closed,0,2021-08,ServicerB,SERVICER_FEED,1
LN0000307,18,2020-10,90DPD,95,2020-10,ServicerA,SERVICER_FEED,1
LN0000308,9,2019-10,Default,120,2019-10,ServicerA,SERVICER_FEED,1
LN0000309,4,2019-12,Current,0,2019-12,ServicerB,SERVICER_FEED,1
LN0000310,21,2023-08,Prepaid,0,2023-08,ServicerB,SERVICER_FEED,1
LN0000311,9,2019-07,Prepaid,0,2019-07,ServicerC,SERVICER_FEED,1
LN0000311,10,2019-08,30DPD,35,2019-08,ServicerB,SERVICER_FEED,1
LN0000312,16,2019-12,Closed,0,2019-12,ServicerB,SERVICER_FEED,1
LN0000313,6,2019-07,Prepaid,0,2019-07,ServicerA,SERVICER_FEED,1
LN0000314,2,2019-10,Closed,0,2019-10,ServicerB,SERVICER_FEED,1
LN0000315,1,2019-01,60DPD,65,2019-01,ServicerC,SERVICER_FEED,1
LN0000316,8,2019-08,Closed,0,2019-08,ServicerB,SERVICER_FEED,1
LN0000317,7,2021-06,Default,120,2021-06,ServicerB,SERVICER_FEED,1
LN0000318,3,2018-10,30DPD,35,2018-10,ServicerC,SERVICER_FEED,1
LN0000319,9,2019-07,30DPD,35,2019-07,ServicerC,SERVICER_FEED,1
LN0000320,6,2022-09,Current,0,2022-09,ServicerB,SERVICER_FEED,1
LN0000321,4,2018-06,Current,0,2018-06,ServicerC,SERVICER_FEED,1
LN0000322,7,2018-11,30DPD,35,2018-11,ServicerA,SERVICER_FEED,1
LN0000323,9,2019-02,90DPD,95,2019-02,ServicerA,SERVICER_FEED,1
LN0000324,4,2021-01,Prepaid,0,2021-01,ServicerB,SERVICER_FEED,1
LN0000325,2,2021-08,90DPD,95,2021-08,ServicerA,SERVICER_FEED,1
LN0000326,7,2022-01,30DPD,35,2022-01,ServicerD,SERVICER_FEED,1
LN0000327,1,2021-07,60DPD,65,2021-07,ServicerA,SERVICER_FEED,1
LN0000328,5,2018-09,30DPD,35,2018-09,ServicerC,SERVICER_FEED,1
LN0000329,4,2020-01,Prepaid,0,2020-01,ServicerA,SERVICER_FEED,1
LN0000330,10,2022-01,30DPD,35,2022-01,ServicerA,SERVICER_FEED,1
LN0000331,7,2021-12,30DPD,35,2021-12,ServicerB,SERVICER_FEED,1
LN0000332,12,2020-09,Closed,0,2020-09,ServicerC,SERVICER_FEED,1
LN0000332,2,2019-11,30DPD,35,2019-11,ServicerC,SERVICER_FEED,1
LN0000333,2,2022-05,90DPD,95,2022-05,ServicerD,SERVICER_FEED,1
LN0000334,4,2022-07,90DPD,95,2022-07,ServicerD,SERVICER_FEED,1
LN0000335,3,2022-01,Closed,0,2022-01,ServicerC,SERVICER_FEED,1
LN0000336,4,2022-04,Closed,0,2022-04,ServicerB,SERVICER_FEED,1
LN0000337,1,2022-12,Prepaid,0,2022-12,ServicerD,SERVICER_FEED,1
LN0000338,2,2022-02,90DPD,95,2022-02,ServicerC,SERVICER_FEED,1
LN0000339,32,2023-08,60DPD,65,2023-08,ServicerC,SERVICER_FEED,1
LN0000339,6,2021-06,Default,120,2021-06,ServicerB,SERVICER_FEED,1
LN0000340,5,2020-05,Current,0,2020-05,ServicerA,SERVICER_FEED,1
LN0000341,16,2021-02,60DPD,65,2021-02,ServicerB,SERVICER_FEED,1
LN0000342,1,2022-03,Default,120,2022-03,ServicerA,SERVICER_FEED,1
LN0000343,13,2020-07,60DPD,65,2020-07,ServicerC,SERVICER_FEED,1
LN0000344,1,2021-03,Default,120,2021-03,ServicerB,SERVICER_FEED,1
LN0000345,12,2021-07,Closed,0,2021-07,ServicerC,SERVICER_FEED,1
LN0000346,7,2020-06,30DPD,35,2020-06,ServicerD,SERVICER_FEED,1
LN0000347,9,2021-01,30DPD,35,2021-01,ServicerB,SERVICER_FEED,1
LN0000348,24,2020-05,60DPD,65,2020-05,ServicerD,SERVICER_FEED,1
LN0000349,7,2022-02,Default,120,2022-02,ServicerD,SERVICER_FEED,1
LN0000350,9,2019-02,Default,120,2019-02,ServicerB,SERVICER_FEED,1
LN0000351,2,2018-07,60DPD,65,2018-07,ServicerD,SERVICER_FEED,1
LN0000352,1,2019-05,30DPD,35,2019-05,ServicerA,SERVICER_FEED,1
LN0000353,30,2023-02,Closed,0,2023-02,ServicerB,SERVICER_FEED,1
LN0000354,15,2020-10,Closed,0,2020-10,ServicerA,SERVICER_FEED,1
LN0000355,2,2022-07,Prepaid,0,2022-07,ServicerB,SERVICER_FEED,1
LN0000356,4,2022-12,Closed,0,2022-12,ServicerC,SERVICER_FEED,1
LN0000357,4,2020-04,90DPD,95,2020-04,ServicerB,SERVICER_FEED,1
LN0000358,3,2023-03,Prepaid,0,2023-03,ServicerD,SERVICER_FEED,1
LN0000359,1,2018-07,Default,120,2018-07,ServicerC,SERVICER_FEED,1
LN0000360,7,2019-04,30DPD,35,2019-04,ServicerC,SERVICER_FEED,1
LN0000361,19,2021-04,30DPD,35,2021-04,ServicerB,SERVICER_FEED,1
LN0000362,1,2022-10,Prepaid,0,2022-10,ServicerD,SERVICER_FEED,1
LN0000363,21,2022-04,Prepaid,0,2022-04,ServicerA,SERVICER_FEED,1
LN0000364,21,2023-04,Closed,0,2023-04,ServicerD,SERVICER_FEED,1
LN0000365,10,2022-02,60DPD,65,2022-02,ServicerC,SERVICER_FEED,1
LN0000366,8,2021-02,Closed,0,2021-02,ServicerB,SERVICER_FEED,1
LN0000366,6,2020-12,Default,120,2020-12,ServicerC,SERVICER_FEED,1
LN0000367,14,2023-10,Prepaid,0,2023-10,ServicerD,SERVICER_FEED,1
LN0000368,6,2023-04,90DPD,95,2023-04,ServicerD,SERVICER_FEED,1
LN0000369,24,2022-03,60DPD,65,2022-03,ServicerC,SERVICER_FEED,1
LN0000370,7,2022-02,Current,0,2022-02,ServicerD,SERVICER_FEED,1
LN0000371,13,2022-03,Prepaid,0,2022-03,ServicerA,SERVICER_FEED,1
LN0000372,3,2021-03,Default,120,2021-03,ServicerA,SERVICER_FEED,1
LN0000373,1,2018-08,30DPD,35,2018-08,ServicerB,SERVICER_FEED,1
LN0000374,2,2019-03,Prepaid,0,2019-03,ServicerA,SERVICER_FEED,1
LN0000375,2,2023-02,Default,120,2023-02,ServicerB,SERVICER_FEED,1
LN0000376,2,2019-05,Prepaid,0,2019-05,ServicerB,SERVICER_FEED,1
LN0000377,3,2021-07,Closed,0,2021-07,ServicerB,SERVICER_FEED,1
LN0000378,27,2024-10,90DPD,95,2024-10,ServicerA,SERVICER_FEED,1
LN0000378,13,2023-08,Default,120,2023-08,ServicerD,SERVICER_FEED,1
LN0000379,14,2022-03,Prepaid,0,2022-03,ServicerD,SERVICER_FEED,1
LN0000380,10,2019-11,60DPD,65,2019-11,ServicerC,SERVICER_FEED,1
LN0000381,1,2022-05,60DPD,65,2022-05,ServicerC,SERVICER_FEED,1
LN0000381,21,2024-01,Prepaid,0,2024-01,ServicerA,SERVICER_FEED,1
LN0000382,3,2018-05,Prepaid,0,2018-05,ServicerC,SERVICER_FEED,1
LN0000383,36,2024-08,30DPD,35,2024-08,ServicerA,SERVICER_FEED,1
LN0000383,18,2023-02,Prepaid,0,2023-02,ServicerB,SERVICER_FEED,1
LN0000384,10,2020-03,60DPD,65,2020-03,ServicerB,SERVICER_FEED,1
LN0000384,36,2022-05,60DPD,65,2022-05,ServicerD,SERVICER_FEED,1
LN0000385,2,2021-05,60DPD,65,2021-05,ServicerD,SERVICER_FEED,1
LN0000386,14,2021-07,Default,120,2021-07,ServicerA,SERVICER_FEED,1
LN0000387,17,2022-04,60DPD,65,2022-04,ServicerD,SERVICER_FEED,1
LN0000387,25,2022-12,Default,120,2022-12,ServicerD,SERVICER_FEED,1
LN0000388,8,2020-07,60DPD,65,2020-07,ServicerB,SERVICER_FEED,1
LN0000389,15,2021-11,Prepaid,0,2021-11,ServicerB,SERVICER_FEED,1
LN0000390,7,2023-04,90DPD,95,2023-04,ServicerB,SERVICER_FEED,1
LN0000391,25,2024-03,Prepaid,0,2024-03,ServicerD,SERVICER_FEED,1
LN0000392,1,2020-03,90DPD,95,2020-03,ServicerD,SERVICER_FEED,1
LN0000393,7,2023-04,30DPD,35,2023-04,ServicerC,SERVICER_FEED,1
LN0000394,4,2022-10,90DPD,95,2022-10,ServicerB,SERVICER_FEED,1
LN0000395,7,2021-09,Prepaid,0,2021-09,ServicerC,SERVICER_FEED,1
LN0000396,1,2021-01,Default,120,2021-01,ServicerB,SERVICER_FEED,1
LN0000397,1,2018-04,60DPD,65,2018-04,ServicerB,SERVICER_FEED,1
LN0000398,9,2021-05,30DPD,35,2021-05,ServicerD,SERVICER_FEED,1
LN0000399,2,2019-03,Default,120,2019-03,ServicerA,SERVICER_FEED,1
LN0000400,3,2019-01,90DPD,95,2019-01,ServicerD,SERVICER_FEED,1
LN0000401,20,2023-12,Prepaid,0,2023-12,ServicerC,SERVICER_FEED,1
LN0000402,9,2020-02,30DPD,35,2020-02,ServicerB,SERVICER_FEED,1
LN0000402,3,2019-08,90DPD,95,2019-08,ServicerC,SERVICER_FEED,1
LN0000403,10,2021-11,Default,120,2021-11,ServicerD,SERVICER_FEED,1
LN0000404,4,2022-09,60DPD,65,2022-09,ServicerB,SERVICER_FEED,1
LN0000405,1,2021-01,Closed,0,2021-01,ServicerC,SERVICER_FEED,1
LN0000406,13,2022-12,Current,0,2022-12,ServicerB,SERVICER_FEED,1
LN0000407,2,2022-01,60DPD,65,2022-01,ServicerD,SERVICER_FEED,1
LN0000408,11,2021-02,60DPD,65,2021-02,ServicerC,SERVICER_FEED,1
LN0000409,2,2022-10,Prepaid,0,2022-10,ServicerA,SERVICER_FEED,1
LN0000410,3,2022-10,Prepaid,0,2022-10,ServicerA,SERVICER_FEED,1
LN0000411,2,2019-11,Prepaid,0,2019-11,ServicerB,SERVICER_FEED,1
LN0000412,3,2022-05,30DPD,35,2022-05,ServicerD,SERVICER_FEED,1
LN0000413,3,2019-03,60DPD,65,2019-03,ServicerA,SERVICER_FEED,1
LN0000414,10,2019-05,Prepaid,0,2019-05,ServicerD,SERVICER_FEED,1
LN0000415,1,2020-09,90DPD,95,2020-09,ServicerA,SERVICER_FEED,1
LN0000416,4,2021-05,Default,120,2021-05,ServicerA,SERVICER_FEED,1
LN0000417,25,2022-12,30DPD,35,2022-12,ServicerA,SERVICER_FEED,1
LN0000418,6,2022-06,60DPD,65,2022-06,ServicerC,SERVICER_FEED,1
LN0000419,5,2020-05,90DPD,95,2020-05,ServicerC,SERVICER_FEED,1
LN0000420,4,2022-05,Default,120,2022-05,ServicerC,SERVICER_FEED,1
LN0000421,10,2023-05,Prepaid,0,2023-05,ServicerB,SERVICER_FEED,1
LN0000421,5,2022-12,30DPD,35,2022-12,ServicerB,SERVICER_FEED,1
LN0000422,22,2020-04,Default,120,2020-04,ServicerD,SERVICER_FEED,1
LN0000423,6,2020-09,Current,0,2020-09,ServicerC,SERVICER_FEED,1
LN0000424,5,2019-07,90DPD,95,2019-07,ServicerD,SERVICER_FEED,1
LN0000425,5,2021-09,90DPD,95,2021-09,ServicerD,SERVICER_FEED,1
LN0000426,25,2022-02,Closed,0,2022-02,ServicerC,SERVICER_FEED,1
LN0000427,2,2019-07,Prepaid,0,2019-07,ServicerC,SERVICER_FEED,1
LN0000428,6,2019-10,Current,0,2019-10,ServicerA,SERVICER_FEED,1
LN0000429,4,2020-02,Prepaid,0,2020-02,ServicerA,SERVICER_FEED,1
LN0000430,9,2019-04,Prepaid,0,2019-04,ServicerB,SERVICER_FEED,1
LN0000430,24,2020-07,90DPD,95,2020-07,ServicerC,SERVICER_FEED,1
LN0000431,28,2020-11,90DPD,95,2020-11,ServicerA,SERVICER_FEED,1
LN0000432,37,2024-03,30DPD,35,2024-03,ServicerD,SERVICER_FEED,1
LN0000432,21,2022-11,30DPD,35,2022-11,ServicerC,SERVICER_FEED,1
LN0000433,12,2023-09,60DPD,65,2023-09,ServicerA,SERVICER_FEED,1
LN0000434,4,2020-11,30DPD,35,2020-11,ServicerC,SERVICER_FEED,1
LN0000435,3,2022-11,Prepaid,0,2022-11,ServicerC,SERVICER_FEED,1
LN0000436,1,2018-11,60DPD,65,2018-11,ServicerC,SERVICER_FEED,1
LN0000437,1,2022-12,90DPD,95,2022-12,ServicerA,SERVICER_FEED,1
LN0000438,4,2021-04,60DPD,65,2021-04,ServicerA,SERVICER_FEED,1
LN0000439,5,2022-02,Current,0,2022-02,ServicerB,SERVICER_FEED,1
LN0000440,9,2019-01,30DPD,35,2019-01,ServicerD,SERVICER_FEED,1
LN0000441,18,2022-07,Prepaid,0,2022-07,ServicerC,SERVICER_FEED,1
LN0000442,10,2020-10,Closed,0,2020-10,ServicerD,SERVICER_FEED,1
LN0000443,4,2022-10,30DPD,35,2022-10,ServicerB,SERVICER_FEED,1
LN0000444,1,2022-01,Prepaid,0,2022-01,ServicerD,SERVICER_FEED,1
LN0000445,3,2022-07,Prepaid,0,2022-07,ServicerD,SERVICER_FEED,1
LN0000446,7,2023-01,Default,120,2023-01,ServicerC,SERVICER_FEED,1
LN0000447,9,2022-05,30DPD,35,2022-05,ServicerD,SERVICER_FEED,1
LN0000448,5,2019-08,Closed,0,2019-08,ServicerB,SERVICER_FEED,1
LN0000449,7,2020-01,60DPD,65,2020-01,ServicerB,SERVICER_FEED,1
LN0000450,20,2023-12,Closed,0,2023-12,ServicerB,SERVICER_FEED,1
LN0000451,4,2021-05,Closed,0,2021-05,ServicerD,SERVICER_FEED,1
LN0000452,3,2022-09,30DPD,35,2022-09,ServicerD,SERVICER_FEED,1
LN0000453,3,2022-03,Default,120,2022-03,ServicerD,SERVICER_FEED,1
LN0000454,1,2021-02,Prepaid,0,2021-02,ServicerA,SERVICER_FEED,1
LN0000455,5,2019-03,60DPD,65,2019-03,ServicerD,SERVICER_FEED,1
LN0000456,3,2023-02,Prepaid,0,2023-02,ServicerB,SERVICER_FEED,1
LN0000457,4,2019-07,60DPD,65,2019-07,ServicerD,SERVICER_FEED,1
LN0000458,6,2019-09,Closed,0,2019-09,ServicerA,SERVICER_FEED,1
LN0000459,5,2019-02,Prepaid,0,2019-02,ServicerB,SERVICER_FEED,1
LN0000460,5,2018-10,90DPD,95,2018-10,ServicerA,SERVICER_FEED,1
LN0000461,10,2020-09,Current,0,2020-09,ServicerB,SERVICER_FEED,1
LN0000462,6,2022-09,Prepaid,0,2022-09,ServicerB,SERVICER_FEED,1
LN0000463,1,2022-05,30DPD,35,2022-05,ServicerB,SERVICER_FEED,1
LN0000464,4,2020-10,Prepaid,0,2020-10,ServicerC,SERVICER_FEED,1
LN0000465,18,2021-01,90DPD,95,2021-01,ServicerA,SERVICER_FEED,1
LN0000466,5,2020-02,30DPD,35,2020-02,ServicerC,SERVICER_FEED,1
LN0000467,4,2022-12,60DPD,65,2022-12,ServicerA,SERVICER_FEED,1
LN0000468,18,2019-10,30DPD,35,2019-10,ServicerA,SERVICER_FEED,1
LN0000468,1,2018-05,Default,120,2018-05,ServicerB,SERVICER_FEED,1
LN0000469,14,2019-06,Default,120,2019-06,ServicerA,SERVICER_FEED,1
LN0000470,1,2018-05,Prepaid,0,2018-05,ServicerC,SERVICER_FEED,1
LN0000471,6,2022-12,90DPD,95,2022-12,ServicerB,SERVICER_FEED,1
LN0000472,19,2020-01,Default,120,2020-01,ServicerA,SERVICER_FEED,1
LN0000472,3,2018-09,Default,120,2018-09,ServicerB,SERVICER_FEED,1
LN0000473,6,2023-03,Prepaid,0,2023-03,ServicerB,SERVICER_FEED,1
LN0000474,4,2019-04,Current,0,2019-04,ServicerC,SERVICER_FEED,1
LN0000475,8,2021-05,Prepaid,0,2021-05,ServicerA,SERVICER_FEED,1
LN0000476,4,2023-03,60DPD,65,2023-03,ServicerA,SERVICER_FEED,1
LN0000477,1,2018-08,90DPD,95,2018-08,ServicerC,SERVICER_FEED,1
LN0000478,9,2020-02,30DPD,35,2020-02,ServicerB,SERVICER_FEED,1
LN0000479,10,2022-06,Current,0,2022-06,ServicerA,SERVICER_FEED,1
LN0000480,11,2022-12,60DPD,65,2022-12,ServicerA,SERVICER_FEED,1
LN0000481,19,2024-02,90DPD,95,2024-02,ServicerA,SERVICER_FEED,1
LN0000481,17,2023-12,Default,120,2023-12,ServicerD,SERVICER_FEED,1
LN0000482,3,2018-05,Closed,0,2018-05,ServicerD,SERVICER_FEED,1
LN0000483,2,2022-01,60DPD,65,2022-01,ServicerB,SERVICER_FEED,1
LN0000484,13,2020-09,Closed,0,2020-09,ServicerC,SERVICER_FEED,1
LN0000485,13,2021-11,Current,0,2021-11,ServicerC,SERVICER_FEED,1
LN0000486,9,2023-04,90DPD,95,2023-04,ServicerB,SERVICER_FEED,1
LN0000487,21,2024-04,Prepaid,0,2024-04,ServicerC,SERVICER_FEED,1
LN0000488,20,2020-08,Prepaid,0,2020-08,ServicerB,SERVICER_FEED,1
LN0000489,2,2020-07,Prepaid,0,2020-07,ServicerB,SERVICER_FEED,1
LN0000490,3,2019-09,Closed,0,2019-09,ServicerA,SERVICER_FEED,1
LN0000491,5,2021-06,Default,120,2021-06,ServicerD,SERVICER_FEED,1
LN0000492,19,2023-09,Closed,0,2023-09,ServicerC,SERVICER_FEED,1
LN0000493,2,2019-10,Default,120,2019-10,ServicerC,SERVICER_FEED,1
LN0000494,7,2019-03,Prepaid,0,2019-03,ServicerD,SERVICER_FEED,1
LN0000495,3,2018-07,Default,120,2018-07,ServicerD,SERVICER_FEED,1
LN0000496,15,2019-07,Default,120,2019-07,ServicerC,SERVICER_FEED,1
LN0000497,12,2020-10,Prepaid,0,2020-10,ServicerD,SERVICER_FEED,1
LN0000498,2,2022-12,30DPD,35,2022-12,ServicerC,SERVICER_FEED,1
LN0000499,5,2019-09,90DPD,95,2019-09,ServicerD,SERVICER_FEED,1
LN0000500,3,2020-04,30DPD,35,2020-04,ServicerA,SERVICER_FEED,1
LN0000501,30,2023-11,90DPD,95,2023-11,ServicerB,SERVICER_FEED,1
LN0000502,1,2021-05,90DPD,95,2021-05,ServicerB,SERVICER_FEED,1
LN0000503,7,2019-12,Closed,0,2019-12,ServicerD,SERVICER_FEED,1
LN0000503,31,2021-12,90DPD,95,2021-12,ServicerC,SERVICER_FEED,1
LN0000504,3,2018-11,Prepaid,0,2018-11,ServicerA,SERVICER_FEED,1
LN0000505,6,2019-04,Prepaid,0,2019-04,ServicerC,SERVICER_FEED,1
LN0000506,4,2019-06,30DPD,35,2019-06,ServicerB,SERVICER_FEED,1
LN0000507,11,2019-05,60DPD,65,2019-05,ServicerD,SERVICER_FEED,1
LN0000508,1,2020-05,Prepaid,0,2020-05,ServicerA,SERVICER_FEED,1
LN0000508,7,2020-11,Prepaid,0,2020-11,ServicerC,SERVICER_FEED,1
LN0000509,5,2021-08,90DPD,95,2021-08,ServicerD,SERVICER_FEED,1
LN0000510,6,2021-11,30DPD,35,2021-11,ServicerB,SERVICER_FEED,1
LN0000511,1,2022-08,30DPD,35,2022-08,ServicerC,SERVICER_FEED,1
LN0000512,6,2019-12,Prepaid,0,2019-12,ServicerB,SERVICER_FEED,1
LN0000513,14,2022-06,Closed,0,2022-06,ServicerC,SERVICER_FEED,1
LN0000514,8,2023-02,30DPD,35,2023-02,ServicerA,SERVICER_FEED,1
LN0000515,17,2019-07,90DPD,95,2019-07,ServicerA,SERVICER_FEED,1
LN0000516,34,2024-09,60DPD,65,2024-09,ServicerD,SERVICER_FEED,1
LN0000516,31,2024-06,Closed,0,2024-06,ServicerA,SERVICER_FEED,1
LN0000517,3,2018-09,90DPD,95,2018-09,ServicerD,SERVICER_FEED,1
LN0000518,6,2021-04,90DPD,95,2021-04,ServicerB,SERVICER_FEED,1
LN0000519,10,2022-12,60DPD,65,2022-12,ServicerC,SERVICER_FEED,1
LN0000520,15,2021-07,60DPD,65,2021-07,ServicerC,SERVICER_FEED,1
LN0000521,1,2020-11,Closed,0,2020-11,ServicerB,SERVICER_FEED,1
LN0000522,1,2021-03,90DPD,95,2021-03,ServicerB,SERVICER_FEED,1
LN0000523,6,2021-05,60DPD,65,2021-05,ServicerD,SERVICER_FEED,1
LN0000524,7,2022-03,60DPD,65,2022-03,ServicerC,SERVICER_FEED,1
LN0000525,5,2022-09,Default,120,2022-09,ServicerC,SERVICER_FEED,1
LN0000526,10,2019-07,Prepaid,0,2019-07,ServicerB,SERVICER_FEED,1
LN0000527,2,2020-03,90DPD,95,2020-03,ServicerC,SERVICER_FEED,1
LN0000528,2,2022-06,30DPD,35,2022-06,ServicerB,SERVICER_FEED,1
LN0000529,13,2020-12,Default,120,2020-12,ServicerB,SERVICER_FEED,1
LN0000530,6,2020-12,Default,120,2020-12,ServicerA,SERVICER_FEED,1
LN0000531,3,2021-12,30DPD,35,2021-12,ServicerA,SERVICER_FEED,1
LN0000532,2,2022-11,90DPD,95,2022-11,ServicerC,SERVICER_FEED,1
LN0000533,8,2019-12,30DPD,35,2019-12,ServicerB,SERVICER_FEED,1
LN0000534,6,2023-04,90DPD,95,2023-04,ServicerA,SERVICER_FEED,1
LN0000535,9,2022-04,Current,0,2022-04,ServicerD,SERVICER_FEED,1
LN0000536,9,2018-11,30DPD,35,2018-11,ServicerA,SERVICER_FEED,1
LN0000537,16,2023-08,30DPD,35,2023-08,ServicerB,SERVICER_FEED,1
LN0000538,6,2020-06,60DPD,65,2020-06,ServicerA,SERVICER_FEED,1
LN0000539,16,2020-09,60DPD,65,2020-09,ServicerD,SERVICER_FEED,1
LN0000540,6,2021-02,30DPD,35,2021-02,ServicerD,SERVICER_FEED,1
LN0000541,7,2021-06,Prepaid,0,2021-06,ServicerD,SERVICER_FEED,1
LN0000542,3,2020-12,30DPD,35,2020-12,ServicerD,SERVICER_FEED,1
LN0000543,3,2018-07,60DPD,65,2018-07,ServicerC,SERVICER_FEED,1
LN0000544,2,2022-04,60DPD,65,2022-04,ServicerD,SERVICER_FEED,1
LN0000545,4,2020-01,Default,120,2020-01,ServicerB,SERVICER_FEED,1
LN0000546,36,2021-09,30DPD,35,2021-09,ServicerC,SERVICER_FEED,1
LN0000547,8,2021-06,30DPD,35,2021-06,ServicerC,SERVICER_FEED,1
LN0000548,1,2021-03,90DPD,95,2021-03,ServicerD,SERVICER_FEED,1
LN0000549,27,2020-10,Default,120,2020-10,ServicerC,SERVICER_FEED,1
LN0000549,35,2021-06,Prepaid,0,2021-06,ServicerC,SERVICER_FEED,1
LN0000550,5,2023-02,Closed,0,2023-02,ServicerD,SERVICER_FEED,1
LN0000551,3,2021-04,30DPD,35,2021-04,ServicerC,SERVICER_FEED,1
LN0000552,1,2023-01,30DPD,35,2023-01,ServicerA,SERVICER_FEED,1
LN0000553,15,2022-08,Prepaid,0,2022-08,ServicerA,SERVICER_FEED,1
LN0000554,5,2018-06,Default,120,2018-06,ServicerA,SERVICER_FEED,1
LN0000555,1,2019-02,Closed,0,2019-02,ServicerC,SERVICER_FEED,1
LN0000556,1,2022-12,Closed,0,2022-12,ServicerA,SERVICER_FEED,1
LN0000557,22,2022-08,Closed,0,2022-08,ServicerC,SERVICER_FEED,1
LN0000558,2,2018-10,Closed,0,2018-10,ServicerA,SERVICER_FEED,1
LN0000559,10,2019-03,Closed,0,2019-03,ServicerA,SERVICER_FEED,1
LN0000559,25,2020-06,Closed,0,2020-06,ServicerD,SERVICER_FEED,1
LN0000560,3,2020-12,60DPD,65,2020-12,ServicerD,SERVICER_FEED,1
LN0000561,3,2021-03,Default,120,2021-03,ServicerC,SERVICER_FEED,1
LN0000562,3,2019-06,60DPD,65,2019-06,ServicerD,SERVICER_FEED,1
LN0000563,4,2019-04,90DPD,95,2019-04,ServicerB,SERVICER_FEED,1
LN0000564,5,2021-06,Prepaid,0,2021-06,ServicerD,SERVICER_FEED,1
LN0000565,21,2021-12,Default,120,2021-12,ServicerD,SERVICER_FEED,1
LN0000566,1,2018-04,30DPD,35,2018-04,ServicerD,SERVICER_FEED,1
LN0000567,19,2019-11,30DPD,35,2019-11,ServicerD,SERVICER_FEED,1
LN0000568,1,2019-04,60DPD,65,2019-04,ServicerA,SERVICER_FEED,1
LN0000569,1,2020-11,60DPD,65,2020-11,ServicerC,SERVICER_FEED,1
LN0000569,25,2022-11,Closed,0,2022-11,ServicerA,SERVICER_FEED,1
LN0000570,1,2019-08,Default,120,2019-08,ServicerC,SERVICER_FEED,1
LN0000571,28,2020-05,Default,120,2020-05,ServicerD,SERVICER_FEED,1
LN0000572,27,2024-10,Default,120,2024-10,ServicerB,SERVICER_FEED,1
LN0000573,4,2021-10,90DPD,95,2021-10,ServicerB,SERVICER_FEED,1
LN0000574,4,2021-04,Current,0,2021-04,ServicerB,SERVICER_FEED,1
LN0000575,6,2019-09,30DPD,35,2019-09,ServicerD,SERVICER_FEED,1
LN0000576,9,2022-04,90DPD,95,2022-04,ServicerA,SERVICER_FEED,1
LN0000577,3,2022-12,Closed,0,2022-12,ServicerB,SERVICER_FEED,1
LN0000578,11,2022-04,Prepaid,0,2022-04,ServicerA,SERVICER_FEED,1
LN0000579,7,2020-01,Prepaid,0,2020-01,ServicerD,SERVICER_FEED,1
LN0000580,6,2020-06,Closed,0,2020-06,ServicerC,SERVICER_FEED,1
LN0000581,1,2022-09,Prepaid,0,2022-09,ServicerD,SERVICER_FEED,1
LN0000582,18,2019-07,Closed,0,2019-07,ServicerB,SERVICER_FEED,1
LN0000583,25,2021-03,Current,0,2021-03,ServicerA,SERVICER_FEED,1
LN0000584,10,2019-05,60DPD,65,2019-05,ServicerD,SERVICER_FEED,1
LN0000585,6,2021-09,60DPD,65,2021-09,ServicerC,SERVICER_FEED,1
LN0000586,8,2020-12,Default,120,2020-12,ServicerB,SERVICER_FEED,1
LN0000587,20,2020-05,Closed,0,2020-05,ServicerB,SERVICER_FEED,1
LN0000587,42,2022-03,30DPD,35,2022-03,ServicerC,SERVICER_FEED,1
LN0000588,7,2023-04,30DPD,35,2023-04,ServicerA,SERVICER_FEED,1
LN0000589,19,2022-05,Prepaid,0,2022-05,ServicerB,SERVICER_FEED,1
LN0000589,1,2020-11,30DPD,35,2020-11,ServicerC,SERVICER_FEED,1
LN0000590,14,2020-05,Closed,0,2020-05,ServicerB,SERVICER_FEED,1
LN0000591,7,2023-04,90DPD,95,2023-04,ServicerD,SERVICER_FEED,1
LN0000592,7,2022-01,60DPD,65,2022-01,ServicerB,SERVICER_FEED,1
LN0000593,3,2018-11,30DPD,35,2018-11,ServicerD,SERVICER_FEED,1
LN0000594,1,2022-03,90DPD,95,2022-03,ServicerD,SERVICER_FEED,1
LN0000595,5,2018-09,Closed,0,2018-09,ServicerA,SERVICER_FEED,1
LN0000596,14,2023-09,60DPD,65,2023-09,ServicerD,SERVICER_FEED,1
LN0000597,16,2021-04,Prepaid,0,2021-04,ServicerD,SERVICER_FEED,1
